Fecha,Producto,Categoría,Vendedor,Región,Canal de Venta,Método de Pago,Cliente,Cantidad,Precio Unitario (USD),Descuento (%),Total (USD)
2024-06-23,Tablet T8,Audio,Andrés Ruiz,Oeste,Tienda física,PayPal,Cliente_00080,4,1259.38,19.71,4044.62
2024-02-02,Auriculares BT,Wearables,Laura Pérez,Norte,Online,PayPal,Cliente_00464,5,1166.13,15.7,4915.24
2024-09-14,Auriculares BT,Wearables,Carlos Gómez,Norte,Online,PayPal,Cliente_00699,6,887.52,15.96,4475.23
2024-11-17,Auriculares BT,Video,Sofía Díaz,Sur,Online,Tarjeta de débito,Cliente_00592,4,877.81,12.42,3075.14
2024-10-28,Laptop Pro 15,Accesorios,María Fernández,Oeste,Online,Transferencia bancaria,Cliente_00259,5,1001.79,0.06,5005.94
2024-01-27,Smartwatch S3,Audio,Sofía Díaz,Centro,Tienda física,PayPal,Cliente_00506,1,1470.42,2.09,1439.69
2024-11-17,Cámara DSLR,Wearables,Carlos Gómez,Este,Online,Transferencia bancaria,Cliente_00139,8,1279.51,16.52,8545.08
2024-02-29,Ratón ergonómico,Electrónica,María Fernández,Oeste,Online,Transferencia bancaria,Cliente_00898,2,1013.1,16.83,1685.19
2024-08-27,Smartwatch S3,Electrónica,Luis Martínez,Norte,Marketplace,Tarjeta de crédito,Cliente_00039,10,1383.22,14.95,11764.29
2024-03-08,Laptop Pro 15,Electrónica,Laura Pérez,Este,Marketplace,Tarjeta de débito,Cliente_00776,9,1437.76,2.61,12602.11
2024-12-05,"Monitor 24""",Video,Andrés Ruiz,Norte,Tienda física,Tarjeta de débito,Cliente_00043,9,1277.84,17.4,9499.46
2024-01-09,Teclado mecánico,Accesorios,Laura Pérez,Este,Marketplace,Transferencia bancaria,Cliente_00629,4,1468.51,13.26,5095.14
2024-10-14,Smartwatch S3,Computación,Laura Pérez,Oeste,Tienda física,Transferencia bancaria,Cliente_00642,3,494.0,16.63,1235.54
2024-02-15,Ratón ergonómico,Electrónica,Ana Rodríguez,Este,Online,Tarjeta de débito,Cliente_00838,10,757.52,8.04,6966.15
2024-06-28,Tablet T8,Accesorios,Andrés Ruiz,Este,Tienda física,PayPal,Cliente_00106,2,1461.73,5.68,2757.41
2024-11-04,"Monitor 24""",Accesorios,Sofía Díaz,Este,Tienda física,PayPal,Cliente_00338,7,838.76,3.13,5687.55
2024-07-29,"Monitor 24""",Audio,Carlos Gómez,Centro,Marketplace,Tarjeta de crédito,Cliente_00235,3,277.41,19.1,673.27
2024-05-12,Laptop Pro 15,Audio,María Fernández,Sur,Marketplace,PayPal,Cliente_00560,9,1346.45,3.64,11676.95
2024-03-27,Tablet T8,Wearables,Sofía Díaz,Sur,Tienda física,Tarjeta de crédito,Cliente_00990,7,96.72,17.16,560.86
2024-07-10,Impresora láser,Electrónica,Laura Pérez,Sur,Marketplace,Tarjeta de débito,Cliente_00785,9,199.87,1.78,1766.81
2024-08-22,Auriculares BT,Wearables,Ana Rodríguez,Centro,Marketplace,PayPal,Cliente_00275,5,1384.17,7.07,6431.55
2024-09-03,Tablet T8,Computación,Sofía Díaz,Sur,Tienda física,PayPal,Cliente_00458,9,1198.79,7.7,9958.35
2024-11-15,"Monitor 24""",Wearables,Miguel Sánchez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00890,8,853.42,19.56,5491.93
2024-05-08,Cámara DSLR,Wearables,Carlos Gómez,Norte,Tienda física,Transferencia bancaria,Cliente_00067,2,516.49,18.23,844.67
2024-10-13,"Monitor 24""",Video,María Fernández,Oeste,Marketplace,PayPal,Cliente_00613,1,1088.95,0.45,1084.05
2024-01-31,Auriculares BT,Electrónica,Camila López,Sur,Tienda física,Tarjeta de débito,Cliente_00128,9,1152.27,12.41,9083.46
2024-07-19,Ratón ergonómico,Electrónica,Jorge Herrera,Oeste,Marketplace,PayPal,Cliente_00081,2,401.21,0.25,800.41
2024-06-03,Teclado mecánico,Video,Camila López,Oeste,Marketplace,Tarjeta de crédito,Cliente_00851,3,143.23,10.76,383.46
2024-06-27,Cámara DSLR,Video,Laura Pérez,Norte,Marketplace,Tarjeta de débito,Cliente_00872,6,1353.89,17.25,6722.06
2024-01-06,Auriculares BT,Electrónica,Carlos Gómez,Este,Online,Tarjeta de crédito,Cliente_00875,6,185.7,6.01,1047.24
2024-11-17,Teclado mecánico,Wearables,Sofía Díaz,Centro,Tienda física,PayPal,Cliente_00390,7,1265.84,16.57,7392.63
2024-02-13,Smartwatch S3,Accesorios,María Fernández,Sur,Marketplace,Transferencia bancaria,Cliente_00248,6,478.25,10.27,2574.8
2024-03-10,Impresora láser,Video,Ana Rodríguez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00737,7,1068.34,14.56,6389.53
2024-01-17,Ratón ergonómico,Audio,Camila López,Este,Tienda física,PayPal,Cliente_00929,8,42.99,10.68,307.19
2024-11-03,Teclado mecánico,Computación,Ana Rodríguez,Norte,Marketplace,Transferencia bancaria,Cliente_00383,10,149.64,11.74,1320.72
2024-04-13,Laptop Pro 15,Audio,Miguel Sánchez,Oeste,Tienda física,Transferencia bancaria,Cliente_00412,6,1151.08,10.32,6193.73
2024-02-18,Laptop Pro 15,Audio,Luis Martínez,Este,Tienda física,Tarjeta de débito,Cliente_00954,3,448.73,8.44,1232.57
2024-02-23,Ratón ergonómico,Audio,Jorge Herrera,Oeste,Tienda física,PayPal,Cliente_00400,4,597.58,19.27,1929.71
2024-10-27,Cámara DSLR,Audio,Carlos Gómez,Oeste,Tienda física,Tarjeta de crédito,Cliente_00733,10,1123.79,10.11,10101.75
2024-06-04,Cámara DSLR,Computación,Ana Rodríguez,Norte,Tienda física,Tarjeta de débito,Cliente_00943,2,1394.42,9.86,2513.86
2024-08-19,"Monitor 24""",Electrónica,Carlos Gómez,Centro,Online,Tarjeta de débito,Cliente_00159,9,1012.07,3.69,8772.52
2024-09-28,Impresora láser,Computación,Laura Pérez,Norte,Marketplace,PayPal,Cliente_00839,4,1281.04,14.76,4367.83
2024-06-09,Auriculares BT,Accesorios,Miguel Sánchez,Oeste,Tienda física,Transferencia bancaria,Cliente_00815,7,1221.23,4.52,8162.21
2024-05-29,Laptop Pro 15,Video,Sofía Díaz,Oeste,Tienda física,Transferencia bancaria,Cliente_00873,7,323.51,7.93,2084.99
2024-09-04,Teclado mecánico,Electrónica,Sofía Díaz,Centro,Tienda física,Transferencia bancaria,Cliente_00073,9,224.14,13.98,1735.25
2024-02-16,Tablet T8,Computación,Carlos Gómez,Norte,Marketplace,Transferencia bancaria,Cliente_00386,5,1290.18,9.44,5841.94
2024-05-07,Cámara DSLR,Electrónica,María Fernández,Norte,Marketplace,Tarjeta de crédito,Cliente_00850,2,906.5,0.73,1799.77
2024-02-25,"Monitor 24""",Computación,Andrés Ruiz,Este,Tienda física,PayPal,Cliente_00651,1,1473.3,17.6,1214.0
2024-02-27,Cámara DSLR,Electrónica,Laura Pérez,Oeste,Online,PayPal,Cliente_00273,9,237.7,4.58,2041.32
2024-04-18,Smartphone X1,Accesorios,Ana Rodríguez,Norte,Online,PayPal,Cliente_00314,10,464.09,6.79,4325.78
2024-01-19,Laptop Pro 15,Video,Miguel Sánchez,Este,Online,Transferencia bancaria,Cliente_00342,6,1089.86,12.52,5720.46
2024-11-16,Laptop Pro 15,Electrónica,Luis Martínez,Sur,Tienda física,PayPal,Cliente_00621,8,33.51,4.32,256.5
2024-06-21,Impresora láser,Video,Miguel Sánchez,Este,Marketplace,Tarjeta de débito,Cliente_00585,6,1121.0,19.16,5437.3
2024-10-11,Smartwatch S3,Audio,Andrés Ruiz,Norte,Tienda física,PayPal,Cliente_00440,7,726.88,12.29,4462.83
2024-11-18,Impresora láser,Video,Luis Martínez,Este,Tienda física,Tarjeta de crédito,Cliente_00094,9,541.43,15.2,4132.19
2024-06-22,Auriculares BT,Computación,Camila López,Este,Marketplace,PayPal,Cliente_00711,1,328.62,9.99,295.79
2024-01-03,Smartwatch S3,Electrónica,María Fernández,Oeste,Online,PayPal,Cliente_00484,10,93.89,8.65,857.69
2024-07-21,Ratón ergonómico,Audio,Ana Rodríguez,Centro,Tienda física,Transferencia bancaria,Cliente_00186,6,1106.52,5.26,6289.9
2024-01-06,Laptop Pro 15,Electrónica,María Fernández,Este,Online,PayPal,Cliente_00951,5,110.12,2.69,535.79
2024-03-19,Cámara DSLR,Video,Jorge Herrera,Oeste,Tienda física,Transferencia bancaria,Cliente_00975,5,494.58,8.47,2263.45
2024-09-05,"Monitor 24""",Computación,Jorge Herrera,Norte,Marketplace,Transferencia bancaria,Cliente_00353,5,1074.46,11.02,4780.27
2024-02-08,Laptop Pro 15,Accesorios,Laura Pérez,Este,Online,PayPal,Cliente_00098,1,230.53,7.64,212.92
2024-02-12,Ratón ergonómico,Electrónica,Luis Martínez,Sur,Tienda física,Tarjeta de débito,Cliente_00580,3,1202.38,1.17,3564.94
2024-10-05,Impresora láser,Wearables,Carlos Gómez,Norte,Marketplace,Tarjeta de débito,Cliente_00060,2,525.38,19.06,850.49
2024-09-30,Auriculares BT,Audio,Andrés Ruiz,Centro,Marketplace,Tarjeta de débito,Cliente_00254,3,200.73,19.84,482.72
2024-05-06,Smartwatch S3,Electrónica,Miguel Sánchez,Este,Marketplace,Tarjeta de débito,Cliente_00369,1,157.74,12.82,137.52
2024-05-22,Teclado mecánico,Computación,Miguel Sánchez,Norte,Tienda física,Tarjeta de crédito,Cliente_00292,7,1189.77,1.55,8199.3
2024-01-13,Tablet T8,Audio,Camila López,Centro,Online,Tarjeta de débito,Cliente_00025,9,971.16,0.85,8666.15
2024-12-30,Ratón ergonómico,Wearables,Laura Pérez,Centro,Marketplace,Tarjeta de crédito,Cliente_00746,6,947.86,19.98,4550.87
2024-09-18,Ratón ergonómico,Video,Sofía Díaz,Centro,Marketplace,Tarjeta de débito,Cliente_00371,8,1421.15,16.09,9539.9
2024-01-06,Smartphone X1,Video,Jorge Herrera,Centro,Online,Transferencia bancaria,Cliente_00138,4,156.64,17.77,515.22
2024-02-16,Teclado mecánico,Wearables,Ana Rodríguez,Oeste,Marketplace,Tarjeta de débito,Cliente_00068,7,675.37,6.07,4440.63
2024-10-26,Tablet T8,Video,Luis Martínez,Sur,Marketplace,Tarjeta de crédito,Cliente_00677,9,137.8,1.81,1217.75
2024-02-26,Smartphone X1,Computación,Andrés Ruiz,Centro,Online,Tarjeta de crédito,Cliente_00806,1,1331.39,12.85,1160.31
2024-04-21,Laptop Pro 15,Computación,Camila López,Norte,Marketplace,PayPal,Cliente_00911,1,1124.69,16.68,937.09
2024-11-17,Smartphone X1,Electrónica,Camila López,Norte,Marketplace,PayPal,Cliente_00382,9,1113.32,16.54,8362.59
2024-12-30,Smartwatch S3,Wearables,Carlos Gómez,Sur,Tienda física,PayPal,Cliente_00174,9,1068.69,2.05,9421.04
2024-07-04,Auriculares BT,Computación,Sofía Díaz,Centro,Online,Tarjeta de crédito,Cliente_00078,3,668.78,12.08,1763.97
2024-09-12,Ratón ergonómico,Video,Andrés Ruiz,Centro,Online,Transferencia bancaria,Cliente_00102,8,126.62,18.77,822.83
2024-03-09,Tablet T8,Computación,Andrés Ruiz,Sur,Tienda física,PayPal,Cliente_00235,8,412.06,10.7,2943.76
2024-12-17,Ratón ergonómico,Accesorios,Miguel Sánchez,Sur,Marketplace,Tarjeta de débito,Cliente_00150,7,1326.35,4.69,8849.01
2024-08-23,Tablet T8,Video,Carlos Gómez,Oeste,Tienda física,Transferencia bancaria,Cliente_00427,10,1399.39,0.03,13989.7
2024-07-02,"Monitor 24""",Electrónica,Carlos Gómez,Centro,Tienda física,Transferencia bancaria,Cliente_00264,4,1180.67,10.64,4220.19
2024-01-09,Cámara DSLR,Electrónica,Carlos Gómez,Este,Marketplace,Transferencia bancaria,Cliente_00784,3,476.79,18.24,1169.47
2024-09-19,Ratón ergonómico,Video,Miguel Sánchez,Norte,Tienda física,Transferencia bancaria,Cliente_00367,4,395.23,8.22,1450.97
2024-11-04,Smartphone X1,Accesorios,Andrés Ruiz,Oeste,Tienda física,Tarjeta de crédito,Cliente_00114,10,997.63,5.81,9396.68
2024-05-27,Cámara DSLR,Wearables,Laura Pérez,Centro,Marketplace,Tarjeta de débito,Cliente_00882,5,964.14,14.98,4098.56
2024-09-12,Ratón ergonómico,Video,Sofía Díaz,Norte,Marketplace,PayPal,Cliente_00259,8,212.53,3.37,1642.94
2024-05-30,Teclado mecánico,Electrónica,Miguel Sánchez,Centro,Marketplace,PayPal,Cliente_00319,8,912.45,12.74,6369.63
2024-01-20,Ratón ergonómico,Video,Sofía Díaz,Centro,Tienda física,Transferencia bancaria,Cliente_00801,7,742.15,18.26,4246.43
2024-05-27,Cámara DSLR,Electrónica,Miguel Sánchez,Centro,Marketplace,Tarjeta de débito,Cliente_00098,8,580.03,4.43,4434.68
2024-09-02,Cámara DSLR,Audio,Laura Pérez,Norte,Tienda física,Transferencia bancaria,Cliente_00729,10,533.78,7.12,4957.75
2024-04-30,Tablet T8,Audio,Miguel Sánchez,Este,Tienda física,Tarjeta de crédito,Cliente_00694,3,1490.32,7.93,4116.41
2024-01-17,Impresora láser,Accesorios,Jorge Herrera,Oeste,Online,PayPal,Cliente_00526,6,1374.06,5.7,7774.43
2024-06-28,Laptop Pro 15,Electrónica,Andrés Ruiz,Este,Online,Transferencia bancaria,Cliente_00587,5,1034.83,9.85,4664.5
2024-05-07,Laptop Pro 15,Computación,María Fernández,Oeste,Marketplace,Transferencia bancaria,Cliente_00702,10,1375.32,0.51,13683.06
2024-02-16,Tablet T8,Accesorios,María Fernández,Centro,Online,Transferencia bancaria,Cliente_00535,1,774.42,19.98,619.69
2024-07-10,Ratón ergonómico,Computación,Camila López,Norte,Marketplace,Tarjeta de débito,Cliente_00018,2,652.53,5.12,1238.24
2024-12-04,Ratón ergonómico,Computación,Carlos Gómez,Norte,Marketplace,PayPal,Cliente_00379,10,591.04,16.74,4921.0
2024-06-30,Impresora láser,Accesorios,Andrés Ruiz,Oeste,Marketplace,Tarjeta de crédito,Cliente_00430,8,140.0,13.94,963.87
2024-12-21,Smartphone X1,Computación,María Fernández,Oeste,Tienda física,PayPal,Cliente_00522,4,980.53,0.63,3897.41
2024-07-02,Cámara DSLR,Wearables,Andrés Ruiz,Centro,Marketplace,PayPal,Cliente_00317,4,157.87,5.3,598.01
2024-08-20,Tablet T8,Accesorios,Luis Martínez,Oeste,Marketplace,PayPal,Cliente_00265,2,762.54,12.07,1341.0
2024-01-13,Smartphone X1,Computación,Jorge Herrera,Oeste,Online,Transferencia bancaria,Cliente_00277,3,364.37,18.74,888.26
2024-11-10,Tablet T8,Video,Laura Pérez,Sur,Online,Tarjeta de débito,Cliente_00691,1,1031.83,1.17,1019.76
2024-06-30,Smartwatch S3,Video,Camila López,Centro,Online,PayPal,Cliente_00571,5,968.73,3.86,4656.69
2024-02-17,Teclado mecánico,Video,Andrés Ruiz,Oeste,Online,PayPal,Cliente_00727,7,816.48,8.38,5236.41
2024-03-13,Smartwatch S3,Computación,Carlos Gómez,Oeste,Online,Tarjeta de débito,Cliente_00753,3,879.81,12.67,2305.01
2024-06-21,Smartphone X1,Computación,Miguel Sánchez,Sur,Tienda física,PayPal,Cliente_00568,10,992.71,18.26,8114.41
2024-01-05,Cámara DSLR,Wearables,Andrés Ruiz,Centro,Online,Transferencia bancaria,Cliente_00514,5,504.42,1.91,2473.93
2024-02-16,Auriculares BT,Audio,Ana Rodríguez,Este,Online,Tarjeta de débito,Cliente_00955,3,904.22,6.58,2534.17
2024-06-28,Tablet T8,Video,Luis Martínez,Centro,Marketplace,Tarjeta de débito,Cliente_00376,5,275.82,10.67,1231.95
2024-12-29,Impresora láser,Accesorios,Miguel Sánchez,Sur,Online,Tarjeta de crédito,Cliente_00313,8,128.64,19.53,828.13
2024-02-07,Teclado mecánico,Computación,Sofía Díaz,Norte,Marketplace,Tarjeta de débito,Cliente_00850,9,422.58,14.55,3249.85
2024-02-17,Teclado mecánico,Electrónica,Ana Rodríguez,Este,Marketplace,Transferencia bancaria,Cliente_00528,5,1250.55,10.45,5599.34
2024-04-06,"Monitor 24""",Computación,Ana Rodríguez,Sur,Tienda física,Transferencia bancaria,Cliente_00293,6,689.57,17.33,3420.41
2024-07-30,Impresora láser,Accesorios,Miguel Sánchez,Sur,Online,Transferencia bancaria,Cliente_00372,7,1048.66,4.55,7006.62
2024-10-18,Tablet T8,Wearables,Carlos Gómez,Oeste,Marketplace,Transferencia bancaria,Cliente_00827,2,491.95,3.97,944.84
2024-07-20,Teclado mecánico,Electrónica,Andrés Ruiz,Centro,Online,Tarjeta de débito,Cliente_00123,3,468.32,1.57,1382.9
2024-08-07,Smartwatch S3,Wearables,Jorge Herrera,Oeste,Marketplace,PayPal,Cliente_00519,6,1449.74,11.41,7705.95
2024-05-13,Auriculares BT,Audio,Carlos Gómez,Centro,Online,Transferencia bancaria,Cliente_00200,4,92.65,16.03,311.19
2024-02-18,Ratón ergonómico,Video,Laura Pérez,Centro,Marketplace,Tarjeta de crédito,Cliente_00119,2,632.05,14.41,1081.94
2024-10-27,Laptop Pro 15,Accesorios,Luis Martínez,Este,Marketplace,PayPal,Cliente_00658,9,681.83,3.67,5911.26
2024-03-05,Impresora láser,Wearables,Luis Martínez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00937,8,147.0,14.15,1009.6
2024-08-26,Cámara DSLR,Audio,María Fernández,Centro,Marketplace,Transferencia bancaria,Cliente_00733,1,1157.33,7.45,1071.11
2024-06-15,"Monitor 24""",Wearables,Camila López,Este,Marketplace,PayPal,Cliente_00558,10,1452.33,6.04,13646.09
2024-05-28,"Monitor 24""",Accesorios,Andrés Ruiz,Este,Tienda física,Tarjeta de crédito,Cliente_00895,4,1390.58,15.59,4695.15
2024-02-05,Impresora láser,Accesorios,Sofía Díaz,Centro,Online,Tarjeta de crédito,Cliente_00044,10,1196.93,2.54,11665.28
2024-02-13,Tablet T8,Electrónica,Ana Rodríguez,Este,Marketplace,Transferencia bancaria,Cliente_00440,1,869.81,1.91,853.2
2024-01-16,Impresora láser,Audio,Andrés Ruiz,Este,Marketplace,PayPal,Cliente_00569,5,153.12,17.08,634.84
2024-05-17,Auriculares BT,Electrónica,Jorge Herrera,Oeste,Online,Tarjeta de crédito,Cliente_00991,2,554.17,6.94,1031.42
2024-11-30,Laptop Pro 15,Electrónica,Andrés Ruiz,Norte,Marketplace,Transferencia bancaria,Cliente_00113,1,322.78,10.57,288.66
2024-07-30,Impresora láser,Audio,Miguel Sánchez,Centro,Tienda física,PayPal,Cliente_00663,3,1000.14,14.29,2571.66
2024-04-21,Ratón ergonómico,Computación,Luis Martínez,Este,Tienda física,PayPal,Cliente_00294,9,633.14,19.3,4598.5
2024-07-08,Tablet T8,Accesorios,Luis Martínez,Este,Online,Transferencia bancaria,Cliente_00485,5,403.39,15.92,1695.85
2024-10-29,Impresora láser,Wearables,Laura Pérez,Norte,Tienda física,PayPal,Cliente_00331,2,838.46,8.65,1531.87
2024-08-10,Teclado mecánico,Accesorios,María Fernández,Norte,Online,Tarjeta de débito,Cliente_00560,7,806.77,9.19,5128.39
2024-06-01,Auriculares BT,Video,Sofía Díaz,Norte,Online,PayPal,Cliente_00040,9,154.51,4.81,1323.7
2024-02-22,"Monitor 24""",Accesorios,Sofía Díaz,Centro,Marketplace,PayPal,Cliente_00128,7,885.35,6.32,5805.77
2024-07-10,"Monitor 24""",Wearables,Jorge Herrera,Este,Tienda física,Tarjeta de débito,Cliente_00847,2,180.19,11.03,320.63
2024-06-03,Impresora láser,Computación,Luis Martínez,Norte,Online,PayPal,Cliente_00371,1,164.33,16.92,136.53
2024-07-08,Auriculares BT,Accesorios,Laura Pérez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00059,7,88.25,10.99,549.86
2024-12-18,Impresora láser,Computación,Jorge Herrera,Norte,Tienda física,Transferencia bancaria,Cliente_00933,5,925.2,12.12,4065.33
2024-04-26,Smartphone X1,Audio,Carlos Gómez,Centro,Online,PayPal,Cliente_00020,1,295.47,10.03,265.83
2024-08-20,Smartphone X1,Electrónica,Andrés Ruiz,Oeste,Marketplace,PayPal,Cliente_00647,1,1333.17,16.4,1114.53
2024-09-28,Smartwatch S3,Video,Miguel Sánchez,Centro,Marketplace,PayPal,Cliente_00934,7,143.09,1.22,989.41
2024-08-02,Cámara DSLR,Electrónica,Sofía Díaz,Oeste,Tienda física,Tarjeta de crédito,Cliente_00942,7,667.63,8.37,4282.25
2024-07-23,Tablet T8,Audio,Carlos Gómez,Norte,Online,Tarjeta de débito,Cliente_00802,10,593.18,5.66,5596.06
2024-01-13,"Monitor 24""",Accesorios,María Fernández,Sur,Marketplace,Tarjeta de crédito,Cliente_00932,3,438.09,8.35,1204.53
2024-09-01,Tablet T8,Video,Carlos Gómez,Sur,Tienda física,Tarjeta de crédito,Cliente_00422,5,466.85,16.17,1956.8
2024-10-16,Impresora láser,Electrónica,Camila López,Oeste,Tienda física,Transferencia bancaria,Cliente_00498,7,541.61,5.34,3588.82
2024-06-01,Laptop Pro 15,Electrónica,Luis Martínez,Sur,Marketplace,Transferencia bancaria,Cliente_00995,6,1205.22,1.38,7131.53
2024-06-24,Cámara DSLR,Video,Sofía Díaz,Oeste,Online,PayPal,Cliente_00362,1,717.88,7.67,662.82
2024-03-29,Ratón ergonómico,Audio,Andrés Ruiz,Norte,Tienda física,Transferencia bancaria,Cliente_00478,4,959.57,18.67,3121.67
2024-07-20,Impresora láser,Audio,María Fernández,Sur,Online,PayPal,Cliente_00282,7,1468.69,19.87,8238.03
2024-10-13,Ratón ergonómico,Video,Andrés Ruiz,Este,Marketplace,PayPal,Cliente_00868,1,1252.94,6.61,1170.12
2024-02-05,Impresora láser,Audio,Laura Pérez,Oeste,Tienda física,Transferencia bancaria,Cliente_00612,5,946.55,7.22,4391.05
2024-05-28,Smartphone X1,Electrónica,Camila López,Oeste,Online,Transferencia bancaria,Cliente_00453,2,1403.92,6.63,2621.68
2024-05-25,Teclado mecánico,Wearables,Jorge Herrera,Oeste,Tienda física,Tarjeta de crédito,Cliente_00224,10,404.84,7.42,3748.01
2024-12-07,Teclado mecánico,Accesorios,Miguel Sánchez,Norte,Marketplace,PayPal,Cliente_00308,9,712.61,2.44,6257.0
2024-11-14,Smartwatch S3,Wearables,Carlos Gómez,Centro,Marketplace,Transferencia bancaria,Cliente_00214,10,591.17,14.5,5054.5
2024-02-01,Auriculares BT,Video,Carlos Gómez,Este,Marketplace,PayPal,Cliente_00072,1,1450.08,2.37,1415.71
2024-11-13,Cámara DSLR,Audio,Jorge Herrera,Este,Marketplace,Transferencia bancaria,Cliente_00636,3,698.13,15.42,1771.44
2024-09-01,"Monitor 24""",Electrónica,Miguel Sánchez,Oeste,Tienda física,Tarjeta de crédito,Cliente_00222,8,1107.18,17.45,7311.82
2024-05-22,"Monitor 24""",Computación,Andrés Ruiz,Sur,Tienda física,Tarjeta de débito,Cliente_00051,2,328.84,2.15,643.54
2024-12-20,Smartwatch S3,Wearables,Luis Martínez,Sur,Marketplace,PayPal,Cliente_00038,4,767.53,9.03,2792.89
2024-04-22,Laptop Pro 15,Computación,Miguel Sánchez,Este,Online,Transferencia bancaria,Cliente_00532,4,1010.91,9.5,3659.49
2024-09-18,Auriculares BT,Electrónica,Jorge Herrera,Oeste,Marketplace,Tarjeta de débito,Cliente_00398,7,677.15,5.29,4489.3
2024-08-13,Impresora láser,Audio,Laura Pérez,Sur,Tienda física,Tarjeta de crédito,Cliente_00015,7,605.63,0.56,4215.67
2024-05-06,Smartphone X1,Wearables,Sofía Díaz,Norte,Tienda física,Transferencia bancaria,Cliente_00421,7,264.29,3.52,1784.91
2024-10-16,Smartwatch S3,Audio,Andrés Ruiz,Norte,Marketplace,Tarjeta de débito,Cliente_00858,3,607.39,6.01,1712.66
2024-11-20,Teclado mecánico,Electrónica,Laura Pérez,Este,Marketplace,Tarjeta de débito,Cliente_00764,9,671.37,17.21,5002.45
2024-09-22,Tablet T8,Video,Carlos Gómez,Centro,Tienda física,Transferencia bancaria,Cliente_00689,10,366.37,12.67,3199.51
2024-10-10,Smartphone X1,Video,Laura Pérez,Centro,Online,PayPal,Cliente_00345,5,177.04,19.31,714.27
2024-07-13,"Monitor 24""",Video,Luis Martínez,Sur,Marketplace,Tarjeta de débito,Cliente_00738,9,1030.89,16.35,7761.06
2024-06-30,Ratón ergonómico,Video,Andrés Ruiz,Sur,Tienda física,Transferencia bancaria,Cliente_00318,6,131.62,2.22,772.19
